wizyta_id,data_wizyty,pracownik_id,rezerwacja_id,kosmetyki_id,sprzet_id,platnosci_id
7759,09-Apr-2020,138,407,440,454,250
7760,19-Apr-2020,776,401,262,249,853
7761,08-Sep-2018,10,482,621,949,235
7762,18-Apr-2020,939,44,324,142,598
7763,27-Mar-2019,873,814,996,918,208
7764,06-Nov-2020,514,305,915,510,506
7765,19-Mar-2020,889,472,645,665,998
7766,15-Apr-2021,684,692,2,156,889
7767,06-May-2019,536,305,319,743,160
7768,21-Oct-2021,416,47,587,580,977
7769,31-Jul-2019,786,546,775,782,466
7770,17-Mar-2019,205,387,231,654,390
7771,16-Feb-2021,981,242,207,534,139
7772,08-Feb-2019,851,763,528,747,494
7773,22-Apr-2021,493,773,205,133,43
7774,03-Mar-2020,6,440,139,818,477
7775,24-Mar-2021,889,574,228,934,521
7776,28-Jun-2021,970,620,49,355,15
7777,02-Apr-2021,190,757,316,746,217
7778,22-Apr-2020,183,959,595,361,373
7779,12-Feb-2019,159,973,469,360,409
7780,11-Feb-2021,401,477,731,126,306
7781,02-Apr-2022,996,580,156,971,225
7782,02-Jul-2020,297,535,723,403,403
7783,28-May-2022,811,648,888,672,104
7784,30-Jan-2020,602,467,531,858,110
7785,23-May-2019,745,332,740,584,488
7786,01-Nov-2020,41,785,107,21,987
7787,17-Oct-2021,840,558,259,682,27
7788,20-May-2018,893,943,390,254,12
7789,05-Sep-2020,124,787,815,469,888
7790,16-Dec-2020,809,161,465,507,993
7791,15-Apr-2021,390,765,226,621,331
7792,02-Oct-2020,405,685,386,624,867
7793,23-Nov-2021,695,508,324,629,518
7794,03-May-2018,191,187,219,970,869
7795,16-Feb-2018,713,328,982,469,787
7796,17-Oct-2019,176,455,381,982,836
7797,08-Mar-2020,849,137,928,872,177
7798,16-Aug-2018,630,746,879,234,647
7799,02-Feb-2020,537,628,829,475,571
7800,09-Aug-2021,152,413,964,368,365
7801,22-Jun-2018,683,125,313,299,969
7802,09-Mar-2020,104,999,980,741,108
7803,11-Feb-2021,134,412,139,452,185
7804,21-Dec-2018,784,333,483,180,853
7805,05-Apr-2020,783,131,326,322,321
7806,04-Jan-2020,387,417,741,891,490
7807,24-Apr-2020,394,793,860,315,851
7808,02-Sep-2020,57,513,545,187,997
7809,17-May-2021,690,1,944,174,426
7810,08-May-2022,593,791,196,193,516
7811,15-May-2018,497,726,958,246,85
7812,31-Mar-2021,204,395,670,803,821
7813,14-Oct-2019,989,941,768,450,608
7814,12-Feb-2020,189,677,961,502,836
7815,31-Mar-2020,548,915,778,923,753
7816,22-Sep-2020,108,809,558,921,932
7817,02-Feb-2022,904,758,100,535,316
7818,07-Nov-2020,413,32,809,206,807
7819,26-Mar-2022,862,16,968,157,309
7820,11-Sep-2019,905,250,311,403,2
7821,25-Aug-2019,215,262,862,485,671
7822,02-Feb-2022,865,932,157,109,543
7823,28-Sep-2021,221,490,129,534,523
7824,01-May-2019,82,395,348,268,666
7825,10-Jun-2020,221,166,909,540,1000
7826,11-Dec-2021,791,151,706,686,896
7827,08-Aug-2018,110,626,715,856,259
7828,02-Aug-2018,639,585,464,831,8
7829,03-Oct-2021,500,230,190,698,585
7830,17-Mar-2019,341,280,210,530,29
7831,12-May-2018,180,311,934,750,803
7832,25-Jan-2021,344,776,333,39,246
7833,29-May-2018,189,621,213,561,3
7834,22-Sep-2021,142,778,760,581,889
7835,15-Mar-2022,17,410,92,514,296
7836,12-Jan-2021,730,859,226,847,244
7837,27-Jan-2020,444,739,800,844,802
7838,17-Apr-2020,579,588,614,725,83
7839,08-Dec-2019,851,130,37,284,658
7840,21-Sep-2018,7,334,91,448,228
7841,15-Aug-2021,766,27,440,473,970
7842,25-Jan-2018,302,904,499,766,874
7843,24-Dec-2019,81,804,206,604,720
7844,18-Apr-2019,443,248,117,17,716
7845,19-Oct-2019,16,860,438,247,343
7846,21-Feb-2022,686,984,159,716,440
7847,05-Apr-2021,411,40,857,810,543
7848,06-Dec-2018,131,200,315,90,481
7849,20-Dec-2020,44,960,387,129,16
7850,14-Feb-2022,189,898,190,343,166
7851,23-Aug-2021,710,912,454,350,440
7852,24-Jan-2022,884,725,504,24,999
7853,24-Apr-2021,934,765,410,54,661
7854,14-May-2018,558,174,962,752,763
7855,23-Oct-2020,654,171,725,52,899
7856,02-Feb-2018,190,919,238,172,91
7857,08-Jan-2020,923,399,539,630,517
7858,08-Dec-2020,698,920,523,120,526
7859,01-Jun-2019,158,579,422,175,517
7860,16-Feb-2018,307,50,855,665,641
7861,08-Oct-2018,422,719,370,948,117
7862,08-Apr-2018,625,861,200,752,836
7863,08-Oct-2018,581,285,646,488,378
7864,08-Jul-2019,288,976,93,271,478
7865,21-Feb-2018,545,92,683,582,133
7866,28-Jan-2020,193,385,726,164,455
7867,28-Oct-2018,174,419,968,825,971
7868,01-Apr-2020,393,960,840,945,973
7869,14-Jan-2018,214,776,101,91,398
7870,29-Apr-2021,133,808,727,197,993
7871,06-Nov-2021,66,968,804,363,653
7872,28-Jan-2021,679,222,665,715,646
7873,03-Jul-2019,586,858,529,745,881
7874,12-Aug-2021,138,947,674,551,367
7875,07-Dec-2021,734,861,724,479,394
7876,15-Oct-2020,668,56,823,645,387
7877,16-Dec-2020,427,700,447,908,625
7878,17-Jan-2022,204,401,88,65,67
7879,15-Jul-2020,235,214,781,693,415
7880,30-Jun-2018,491,425,767,287,403
7881,17-Sep-2019,509,344,248,407,995
7882,07-Feb-2022,158,163,73,34,230
7883,21-Mar-2022,81,433,765,543,691
7884,08-Aug-2021,869,329,885,436,859
7885,02-Mar-2018,542,590,323,973,576
7886,29-Jul-2020,165,804,452,652,103
7887,14-Dec-2019,828,533,983,21,156
7888,14-Aug-2021,769,385,291,12,687
7889,20-Nov-2021,314,794,104,602,35
7890,13-Dec-2019,980,334,582,175,337
7891,13-Dec-2018,824,351,605,200,278
7892,20-Feb-2022,791,191,891,930,829
7893,18-Mar-2018,556,213,673,218,784
7894,01-Oct-2021,446,611,537,795,384
7895,28-Oct-2018,774,765,211,695,851
7896,02-Dec-2018,525,241,391,44,99
7897,29-Dec-2018,449,300,395,104,518
7898,02-May-2018,978,143,559,288,192
7899,18-Jun-2018,147,606,928,57,222
7900,27-Nov-2019,827,274,490,8,649
7901,17-Sep-2019,897,753,821,152,505
7902,19-Jun-2019,429,408,535,403,333
7903,03-May-2020,614,791,41,132,405
7904,07-May-2021,747,210,760,63,498
7905,26-Nov-2021,722,458,75,125,506
7906,23-Feb-2019,634,677,458,394,231
7907,18-Jun-2018,288,342,428,312,401
7908,25-Feb-2020,775,692,925,344,693
7909,18-Nov-2018,683,546,446,558,930
7910,31-Aug-2020,95,844,670,686,347
7911,20-Oct-2021,338,623,82,116,544
7912,25-Jul-2018,533,720,549,741,767
7913,16-Jan-2018,295,890,69,987,940
7914,05-May-2020,517,579,225,184,540
7915,09-Feb-2021,264,45,159,657,861
7916,06-Oct-2021,976,703,65,224,103
7917,08-Aug-2020,263,600,50,28,327
7918,12-Jan-2018,378,820,60,217,561
7919,02-Oct-2021,742,328,736,125,76
7920,26-Feb-2020,24,863,791,512,752
7921,22-Sep-2018,738,340,678,762,58
7922,22-Dec-2019,393,772,816,891,286
7923,29-Jul-2021,898,829,778,161,423
7924,02-Sep-2018,989,948,653,492,718
7925,26-Jul-2020,309,470,496,704,607
7926,01-Aug-2020,204,2,769,487,388
7927,28-Aug-2021,537,845,323,94,704
7928,20-Jun-2021,973,873,246,196,47
7929,19-Feb-2018,612,208,698,70,599
7930,27-Sep-2019,782,458,723,428,997
7931,17-Aug-2019,790,287,53,59,262
7932,01-Mar-2018,352,550,590,657,373
7933,04-Nov-2019,891,293,547,36,681
7934,05-Mar-2020,712,139,589,56,926
7935,29-Jul-2021,116,243,703,73,123
7936,14-Aug-2018,856,560,50,181,290
7937,06-Dec-2021,222,813,350,823,810
7938,16-Sep-2018,892,392,964,136,229
7939,29-Mar-2019,298,524,877,668,804
7940,05-Mar-2018,447,112,620,767,671
7941,18-Mar-2022,890,747,639,542,911
7942,09-Apr-2019,230,925,587,289,231
7943,20-Aug-2019,287,287,967,427,597
7944,21-Jun-2019,524,429,338,716,191
7945,01-Sep-2018,549,102,923,831,519
7946,31-Dec-2021,204,670,878,885,799
7947,17-Mar-2021,125,381,262,133,408
7948,25-Mar-2019,352,718,73,977,679
7949,20-Feb-2022,474,731,932,41,658
7950,27-Aug-2018,726,835,995,376,985
7951,09-Aug-2020,402,653,931,679,128
7952,18-May-2018,543,404,508,952,661
7953,21-Sep-2019,482,861,37,297,711
7954,02-Mar-2021,452,933,333,538,965
7955,01-May-2021,217,101,490,523,748
7956,10-Mar-2020,467,976,16,774,75
7957,16-Oct-2018,981,516,368,28,608
7958,13-Feb-2018,731,944,641,236,804
7959,18-Nov-2018,590,482,610,796,354
7960,29-Jun-2019,305,764,441,646,821
7961,08-May-2018,412,851,341,723,366
7962,23-Jul-2019,850,637,610,856,652
7963,18-Mar-2019,672,48,267,755,305
7964,07-Sep-2021,44,582,619,324,648
7965,13-Jan-2020,258,940,454,588,479
7966,17-Dec-2019,129,222,186,651,45
7967,10-Jul-2018,353,91,586,801,821
7968,29-Apr-2022,908,416,256,618,736
7969,11-Apr-2020,84,896,21,9,115
7970,13-Jul-2019,557,871,777,665,391
7971,22-Feb-2021,748,646,65,633,692
7972,01-Dec-2018,202,614,119,831,487
7973,24-May-2018,378,320,524,297,466
7974,09-May-2019,372,752,942,890,79
7975,15-Mar-2018,210,881,954,54,124
7976,27-Sep-2019,525,672,551,502,213
7977,25-Aug-2018,711,705,80,265,611
7978,19-Dec-2021,776,121,884,213,252
7979,07-Jul-2019,367,728,45,852,558
7980,09-Mar-2019,584,175,951,33,777
7981,13-Oct-2021,2,746,505,655,748
7982,24-Jun-2020,879,780,461,10,64
7983,14-Jun-2019,485,605,397,644,814
7984,04-Jul-2020,178,477,424,657,692
7985,26-Jan-2019,12,133,366,658,391
7986,28-Feb-2019,661,35,763,606,958
7987,14-May-2019,952,571,701,368,798
7988,01-Jun-2018,503,152,492,156,950
7989,15-Oct-2018,309,459,59,467,614
7990,29-Nov-2020,645,538,25,930,595
7991,26-Oct-2018,552,754,494,423,368
7992,11-Apr-2021,699,897,553,502,399
7993,04-Dec-2019,207,784,21,433,130
7994,19-Sep-2018,817,272,319,558,205
7995,17-Aug-2021,505,284,936,182,763
7996,30-Sep-2019,340,422,271,478,562
7997,03-Dec-2018,782,719,73,896,815
7998,13-Nov-2021,841,203,81,765,271
7999,09-Sep-2020,615,645,426,428,101
8000,16-Aug-2019,878,141,966,869,874
8001,13-Aug-2018,436,843,4,19,968
8002,03-Jun-2019,117,120,379,345,989
8003,24-Oct-2021,381,912,49,687,30
8004,26-Nov-2020,455,869,813,624,865
8005,11-Aug-2020,983,110,12,87,953
8006,09-Apr-2018,342,793,737,226,115
8007,03-Mar-2021,322,618,460,302,844
8008,18-May-2020,475,441,593,554,246
8009,11-Nov-2019,929,91,406,480,202
8010,27-Sep-2020,806,316,234,703,20
8011,10-Mar-2020,731,412,903,847,889
8012,03-Jan-2019,948,615,215,57,272
8013,20-Jan-2022,740,171,225,156,307
8014,03-Oct-2019,331,783,869,58,476
8015,20-May-2020,245,670,731,76,174
8016,16-Sep-2018,828,949,807,574,608
8017,17-Mar-2020,16,627,806,950,679
8018,04-Dec-2021,756,447,871,658,656
8019,18-Aug-2019,519,314,708,13,89
8020,06-May-2020,624,925,195,312,811
8021,14-Nov-2021,704,50,647,3,358
8022,18-Apr-2018,732,555,397,388,489
8023,21-Jan-2021,865,457,587,560,789
8024,27-Nov-2021,346,968,477,493,952
8025,17-Feb-2018,341,405,985,292,952
8026,24-Mar-2022,728,212,89,659,929
8027,08-Feb-2020,281,528,250,708,870
8028,10-Feb-2018,297,785,901,77,815
8029,06-Apr-2019,940,828,868,303,73
8030,28-Aug-2019,578,691,952,17,246
8031,24-Oct-2019,611,498,363,268,518
8032,27-Mar-2021,351,764,500,431,658
8033,23-Jun-2020,691,591,339,9,678
8034,25-Jun-2020,84,892,741,409,880
8035,02-Oct-2021,778,146,361,697,870
8036,08-Oct-2021,536,802,573,390,595
8037,15-Nov-2020,499,107,873,956,910
8038,18-Apr-2020,755,471,400,849,901
8039,24-Apr-2018,762,790,874,802,323
8040,28-Nov-2018,391,521,732,657,666
8041,16-Apr-2021,224,296,134,934,683
8042,30-Mar-2018,129,271,530,239,417
8043,15-Dec-2019,60,859,70,117,783
8044,12-May-2020,690,198,904,826,581
8045,12-Sep-2018,456,646,162,6,158
8046,01-Jun-2019,602,947,925,422,889
8047,12-Jan-2021,534,296,507,910,8
8048,19-Aug-2020,705,307,767,816,871
8049,02-Aug-2020,54,804,709,959,266
8050,11-Nov-2020,485,995,309,477,610
8051,12-Feb-2022,696,528,607,513,595
8052,19-Apr-2020,520,750,366,613,780
8053,20-Oct-2020,770,498,219,656,739
8054,26-Dec-2019,5,896,796,378,163
8055,06-Feb-2020,28,636,921,277,878
8056,16-Nov-2020,982,329,602,816,889
8057,28-Oct-2020,155,785,899,339,883
8058,01-Jul-2021,785,875,439,438,482
8059,21-Mar-2021,46,190,352,48,193
8060,24-Feb-2022,332,775,677,591,322
8061,14-Jun-2019,825,241,541,26,95
8062,04-Apr-2018,850,478,443,327,815
8063,05-Feb-2018,338,294,839,611,846
8064,03-Jul-2018,887,342,185,293,491
8065,28-Feb-2020,680,646,641,945,372
8066,06-Apr-2018,11,523,13,521,218
8067,21-Jan-2021,454,159,683,198,245
8068,12-Jun-2018,381,470,361,294,505
8069,05-Jul-2018,902,930,958,706,30
8070,06-Oct-2021,814,720,390,57,950
8071,13-Mar-2020,779,291,148,590,605
8072,11-Jan-2018,364,552,531,783,976
8073,13-Feb-2021,361,969,311,114,131
8074,28-Sep-2020,216,589,994,295,369
8075,08-Feb-2018,33,395,466,392,787
8076,25-Jul-2018,21,202,69,671,614
8077,18-Oct-2021,479,263,350,815,999
8078,18-Aug-2020,478,421,23,629,247
8079,31-Mar-2022,811,700,108,966,323
8080,30-Dec-2018,716,984,682,235,791
8081,07-Jun-2019,833,37,724,569,606
8082,08-Dec-2019,153,609,526,6,860
8083,05-Feb-2021,9,313,394,416,126
8084,14-Feb-2022,614,779,94,980,462
8085,24-Mar-2022,369,925,76,364,661
8086,25-Jan-2020,436,400,267,303,369
8087,01-Nov-2020,259,709,850,278,623
8088,07-Jul-2019,446,502,111,520,926
8089,08-Mar-2021,469,521,634,149,683
8090,22-Aug-2021,887,493,846,833,315
8091,18-Oct-2021,425,592,126,827,279
8092,01-Jun-2020,664,600,504,39,270
8093,17-Oct-2021,790,360,122,651,158
8094,25-Jan-2018,347,499,249,893,161
8095,25-Aug-2020,903,943,705,612,175
8096,21-Nov-2020,315,533,657,34,894
8097,28-May-2020,277,561,440,717,625
8098,23-Jun-2018,939,529,842,783,946
8099,05-Jul-2020,679,274,806,232,237
8100,29-Sep-2019,43,786,640,726,163
8101,30-Jun-2020,959,126,483,98,986
8102,18-Nov-2018,821,142,545,276,955
8103,14-Mar-2020,793,561,124,528,910
8104,06-Mar-2020,970,70,125,966,310
8105,25-Aug-2018,8,84,366,659,254
8106,08-Oct-2019,792,306,604,966,432
8107,12-Jan-2020,102,823,11,70,374
8108,07-Apr-2019,584,713,574,669,213
8109,22-Nov-2018,65,990,458,459,778
8110,21-Aug-2021,682,803,906,87,865
8111,27-Jan-2020,104,260,960,515,840
8112,28-Jan-2018,231,266,907,854,329
8113,17-Feb-2021,170,940,816,390,911
8114,05-Aug-2019,993,93,495,340,282
8115,01-Oct-2020,714,373,434,485,361
8116,02-Feb-2021,80,442,468,422,287
8117,24-Dec-2020,379,198,225,105,960
8118,24-Sep-2018,248,328,99,174,817
8119,11-Apr-2022,36,953,589,820,315
8120,26-Jan-2021,990,489,579,110,249
8121,22-Jun-2018,244,883,824,749,52
8122,29-Sep-2021,588,563,367,232,937
8123,12-Jul-2018,39,647,179,844,117
8124,24-Feb-2019,690,213,952,650,149
8125,02-Oct-2018,1000,380,632,158,623
8126,30-Jan-2020,210,364,519,847,505
8127,04-Apr-2022,651,280,108,955,600
8128,20-Jan-2019,446,246,434,548,861
8129,04-May-2021,49,476,6,984,180
8130,19-Aug-2021,191,640,436,173,27
8131,06-Dec-2021,393,994,999,173,481
8132,03-Apr-2019,339,663,667,98,461
8133,16-Apr-2018,424,994,117,218,233
8134,15-Apr-2021,566,595,741,126,526
8135,14-Jan-2020,82,820,867,786,345
8136,05-Feb-2020,443,526,311,568,869
8137,20-May-2019,78,433,323,797,426
8138,13-Feb-2021,299,170,751,407,400
8139,29-Jun-2021,923,693,998,861,889
8140,24-Nov-2019,594,514,354,857,531
8141,17-May-2019,148,190,134,995,753
8142,10-Mar-2020,587,300,700,203,316
8143,07-Oct-2021,690,162,635,235,183
8144,14-Nov-2018,287,563,273,623,107
8145,10-May-2018,350,788,599,745,848
8146,18-Feb-2022,879,400,641,748,186
8147,22-Jul-2021,699,515,474,394,190
8148,01-Apr-2019,839,765,786,830,243
8149,08-Apr-2018,263,631,217,518,70
8150,18-May-2021,31,744,311,46,369
8151,16-Jul-2018,35,819,540,275,514
8152,01-Jan-2018,232,748,442,347,350
8153,21-Jun-2020,804,836,94,692,928
8154,14-Dec-2018,561,921,506,161,157
8155,14-Mar-2019,811,604,167,273,428
8156,26-Jan-2021,9,459,308,674,75
8157,22-Mar-2022,561,891,830,19,724
8158,13-Oct-2020,91,655,349,903,667
8159,16-Aug-2020,206,626,860,194,410
8160,27-Jun-2020,331,484,728,549,410
8161,09-Oct-2021,766,184,272,184,701
8162,26-Nov-2018,376,883,171,115,745
8163,24-May-2021,195,589,998,966,283
8164,30-Sep-2021,155,287,314,41,738
8165,16-Aug-2019,488,972,117,98,9
8166,08-Dec-2020,337,500,877,879,803
8167,15-May-2018,688,463,709,874,474
8168,15-Feb-2021,726,45,530,629,887
8169,17-Mar-2022,689,342,361,319,299
8170,30-Jan-2021,872,39,907,428,666
8171,03-Mar-2018,806,410,209,402,487
8172,07-Dec-2018,968,159,949,54,718
8173,05-Sep-2020,5,924,166,359,899
8174,25-Apr-2021,73,846,267,372,199
8175,08-Oct-2020,466,230,396,857,812
8176,02-May-2020,630,790,225,659,352
8177,17-Mar-2022,797,244,499,178,46
8178,25-Aug-2018,546,648,467,179,240
8179,25-Jun-2019,484,315,261,323,501
8180,05-Dec-2021,344,27,944,970,60
8181,16-May-2022,348,353,647,222,484
8182,09-Nov-2019,719,992,726,540,176
8183,30-Dec-2020,605,717,513,499,125
8184,19-Aug-2019,845,547,308,32,99
8185,02-May-2018,813,565,494,209,894
8186,08-Nov-2020,398,228,955,759,121
8187,29-May-2018,737,671,86,266,738
8188,11-Feb-2022,139,680,428,154,537
8189,13-Dec-2018,204,935,926,230,792
8190,13-May-2021,124,997,819,480,772
8191,11-Jun-2019,432,509,768,457,569
8192,14-Nov-2018,565,925,748,304,904
8193,19-May-2022,311,73,206,970,338
8194,14-Feb-2021,619,378,117,721,24
8195,06-Oct-2020,552,628,496,351,746
8196,09-Jul-2021,91,703,273,163,271
8197,27-Jan-2020,321,817,207,945,801
8198,01-Jun-2020,570,737,198,932,969
8199,28-Jan-2018,67,175,896,658,951
8200,11-Feb-2021,550,536,145,639,590
8201,02-May-2019,126,643,811,108,128
8202,18-Jan-2022,397,142,361,170,488
8203,03-May-2018,907,348,754,768,109
8204,26-Jul-2018,339,207,336,691,504
8205,08-Apr-2022,694,448,670,44,245
8206,05-Aug-2020,903,298,377,297,995
8207,11-Dec-2019,205,28,452,45,622
8208,14-Jun-2020,15,680,656,968,901
8209,01-Feb-2022,472,617,148,735,655
8210,05-May-2019,97,145,878,574,408
8211,02-Jun-2019,778,483,115,174,471
8212,04-Apr-2022,348,466,316,859,431
8213,30-Oct-2019,145,682,81,392,854
8214,11-Aug-2020,585,854,566,20,600
8215,25-Feb-2021,772,389,251,123,243
8216,13-Nov-2021,167,816,520,311,811
8217,26-Sep-2019,803,528,736,60,824
8218,03-Apr-2022,811,157,734,304,977
8219,07-Oct-2018,96,952,292,649,402
8220,07-Nov-2019,409,128,634,169,525
8221,24-Jul-2021,263,530,682,232,618
8222,28-Feb-2021,934,941,111,363,274
8223,23-Oct-2021,224,795,182,709,39
8224,12-Apr-2020,807,662,597,587,804
8225,02-Aug-2020,337,174,507,444,606
8226,14-Oct-2018,1000,445,239,49,981
8227,31-Mar-2019,576,821,537,152,909
8228,20-Jan-2018,481,412,998,973,936
8229,04-Feb-2018,193,750,313,260,582
8230,19-Jan-2021,223,978,432,468,278
8231,23-Feb-2020,592,756,471,408,85
8232,23-Apr-2021,897,219,139,648,961
8233,23-May-2020,983,190,598,193,17
8234,06-Apr-2020,911,956,826,646,577
8235,31-Oct-2018,699,578,921,55,891
8236,14-Oct-2019,391,815,725,266,408
8237,16-Apr-2021,435,770,407,77,132
8238,03-Jun-2018,52,114,944,864,725
8239,30-Oct-2020,612,833,743,920,518
8240,07-Feb-2019,7,846,128,923,208
8241,13-May-2020,809,285,728,83,415
8242,17-Feb-2021,480,509,626,117,699
8243,28-Aug-2019,699,946,332,544,298
8244,28-Jan-2021,662,614,475,577,55
8245,31-Dec-2021,637,540,115,914,400
8246,09-Mar-2022,494,350,178,148,113
8247,30-Mar-2020,196,326,387,756,369
8248,11-Feb-2020,294,403,631,352,704
8249,28-Jul-2018,583,482,192,330,739
8250,07-Mar-2022,793,494,709,436,984
8251,06-Oct-2020,371,735,976,228,275
8252,08-Dec-2018,288,394,506,649,497
8253,28-Dec-2018,633,950,955,923,456
8254,17-May-2018,22,490,833,478,199
8255,13-Jan-2018,669,414,295,174,93
8256,05-Feb-2019,369,249,956,277,190
8257,03-Oct-2019,942,95,742,545,804
8258,31-Dec-2020,988,68,847,80,608
8259,02-Nov-2021,28,969,680,533,837
8260,25-Apr-2018,624,606,459,558,177
8261,27-Oct-2019,850,686,348,623,629
8262,29-Mar-2019,781,617,3,270,626
8263,14-Apr-2019,96,368,90,350,223
8264,01-Jan-2022,287,405,596,130,747
8265,02-Aug-2018,996,746,406,588,284
8266,02-May-2021,116,338,95,872,958
8267,10-Dec-2019,19,105,853,56,800
8268,14-Sep-2020,795,502,263,426,687
8269,18-Jan-2019,325,777,3,270,889
8270,09-Feb-2018,76,985,930,812,19
8271,24-Mar-2020,678,419,99,777,371
8272,29-Jun-2018,566,212,776,86,363
8273,06-Mar-2020,287,779,46,37,596
8274,29-Nov-2018,349,178,740,790,575
8275,13-Jul-2021,369,26,23,872,948
8276,16-Jul-2021,690,341,707,18,825
8277,21-Jul-2021,741,351,357,245,499
8278,21-Dec-2018,962,862,766,805,794
8279,13-Aug-2018,147,301,632,909,422
8280,27-Oct-2021,353,428,666,802,630
8281,22-Feb-2022,580,628,901,8,367
8282,22-Sep-2020,756,290,7,178,67
8283,10-Feb-2022,84,367,900,244,617
8284,07-Aug-2021,814,893,705,319,977
8285,05-Feb-2020,76,866,844,487,652
8286,25-Jul-2018,361,973,890,289,849
8287,30-Dec-2019,961,823,808,692,776
8288,04-Aug-2018,135,995,918,390,595
8289,03-Jan-2020,285,211,814,306,239
8290,01-Jul-2020,181,63,192,876,948
8291,01-Mar-2018,591,510,37,576,262
8292,28-Oct-2020,943,716,647,41,414
8293,13-Jun-2021,215,329,292,196,460
8294,01-Jul-2021,458,989,767,677,565
8295,07-Jul-2021,270,831,138,860,75
8296,03-Jul-2021,839,74,300,392,843
8297,10-Apr-2018,412,250,520,902,410
8298,29-Jan-2019,821,597,629,428,555
8299,14-Jun-2020,57,82,844,931,372
8300,03-Jul-2019,689,921,577,151,60
8301,16-Jun-2021,306,192,136,277,841
8302,21-Oct-2021,556,304,368,833,444
8303,22-Oct-2020,303,763,483,239,432
8304,14-Jan-2020,129,713,338,563,795
8305,19-Jun-2021,389,867,56,830,521
8306,26-Sep-2021,882,483,503,746,671
8307,04-Oct-2019,640,600,729,804,227
8308,18-Oct-2019,78,509,226,948,966
8309,31-Mar-2022,637,625,345,621,997
8310,08-Dec-2021,332,738,381,243,28
8311,29-Dec-2018,566,615,785,460,430
8312,03-Jun-2020,288,49,209,244,556
8313,31-Jan-2020,1,576,125,720,289
8314,02-Oct-2019,167,79,193,812,731
8315,04-Mar-2021,64,634,594,683,518
8316,08-May-2019,650,624,822,876,816
8317,24-Feb-2021,74,814,681,120,274
8318,23-Nov-2018,7,23,499,753,872
8319,14-Feb-2020,67,105,471,151,193
8320,17-Feb-2021,873,47,861,484,238
8321,05-Dec-2021,62,617,69,758,227
8322,22-May-2022,193,133,684,71,590
8323,06-Nov-2021,955,301,32,89,756
8324,25-May-2021,561,56,23,995,605
8325,17-Nov-2018,539,184,862,374,255
8326,30-Apr-2020,557,21,752,968,972
8327,24-Jun-2018,168,148,717,493,322
8328,14-Nov-2020,104,385,962,25,40
8329,02-Jun-2021,364,735,606,773,922
8330,02-Jun-2021,841,273,497,703,285
8331,21-Apr-2018,374,933,397,387,558
8332,22-Mar-2020,368,54,995,513,61
8333,18-Oct-2019,177,609,681,134,293
8334,02-Jun-2018,805,246,865,642,95
8335,19-Jan-2022,701,629,943,327,563
8336,12-Mar-2021,554,50,951,598,417
8337,06-Nov-2020,989,941,725,654,707
8338,24-Jun-2021,81,358,613,287,465
8339,13-Feb-2022,746,812,750,504,847
8340,07-Jul-2021,783,344,336,6,107
8341,04-Dec-2020,160,394,114,135,240
8342,29-Aug-2018,656,346,485,974,536
8343,31-Mar-2020,833,575,381,70,469
8344,12-Dec-2018,826,736,120,526,817
8345,09-Aug-2021,645,651,930,759,142
8346,05-Sep-2018,284,555,249,537,252
8347,05-Apr-2021,74,246,417,710,579
8348,21-Feb-2020,181,316,647,835,821
8349,12-Mar-2019,329,692,556,667,258
8350,24-Aug-2019,740,330,790,546,479
8351,07-Feb-2019,161,407,212,598,634
8352,16-Jul-2021,211,447,666,876,176
8353,04-Apr-2021,664,327,246,669,308
8354,07-Nov-2018,869,408,571,239,22
8355,14-Aug-2021,642,539,360,755,952
8356,22-Dec-2020,640,276,289,110,83
8357,07-Jun-2021,726,937,445,258,7
8358,23-May-2022,283,428,534,561,719
8359,29-Mar-2018,498,903,469,995,320
8360,09-Jun-2020,505,144,667,80,277
8361,31-Jan-2018,540,915,223,760,33
8362,13-Sep-2021,501,330,734,127,386
8363,26-Sep-2021,869,785,180,817,297
8364,06-Jan-2020,159,380,619,850,169
8365,30-Oct-2021,487,540,691,506,262
8366,13-May-2019,49,338,98,431,118
8367,21-Feb-2020,129,229,701,153,711
8368,14-Oct-2021,505,618,660,381,849
8369,04-Feb-2022,330,100,212,163,952
8370,02-May-2022,806,597,231,312,889
8371,24-Jun-2018,384,792,209,726,50
8372,13-Aug-2021,177,636,590,185,280
8373,21-Apr-2020,815,491,202,694,198
8374,23-May-2022,647,685,331,447,301
8375,28-Aug-2019,973,154,604,130,380
8376,19-Jul-2021,696,542,589,624,90
8377,16-Oct-2021,544,252,766,197,687
8378,03-Oct-2020,227,422,946,291,533
8379,10-Mar-2021,743,30,977,798,943
8380,26-Apr-2018,677,900,237,783,367
8381,02-Jul-2021,686,857,763,401,837
8382,30-Mar-2020,946,80,272,129,669
8383,16-Jun-2021,647,333,58,932,503
8384,01-Feb-2020,800,646,607,389,647
8385,06-Feb-2019,718,645,20,590,922
8386,31-May-2019,323,448,23,601,798
8387,12-Jun-2020,696,547,550,168,685
8388,06-Dec-2018,3,928,2,540,522
8389,26-Oct-2020,492,122,594,679,193
8390,08-Nov-2019,79,383,901,773,837
8391,20-Jun-2019,466,654,288,815,211
8392,30-Aug-2018,771,436,784,365,429
8393,04-Jun-2020,951,27,999,864,425
8394,28-Aug-2018,798,516,513,152,374
8395,06-May-2022,564,758,319,37,269
8396,27-Jan-2018,861,303,278,720,776
